tree_id,record_type,source,label,project,SampleID,TreeCluster_branch,Frequency,clade,country,date,cluster_size,AU_barcode_class,US_barcode_class
NG2026_Grep05083,global_consensus_representative,Nextstrain_2026_global,PP_003V0FA,global,PP_003V0FA,,,A.D.1.11,Switzerland,2024-11-19,1,AU_other_complete,US_other_complete
NG2026_Grep05088,global_consensus_representative,Nextstrain_2026_global,PP_003V0K1,global,PP_003V0K1,,,A.D.1.4,Switzerland,2025-01-01,3,AU_other_complete,US_other_complete
NG2026_Grep05090,global_consensus_representative,Nextstrain_2026_global,PP_003V0QR,global,PP_003V0QR,,,A.D.1.10,Slovakia,2025-03-12,2,AU_other_complete,US_other_complete
NG2026_Grep05091,global_consensus_representative,Nextstrain_2026_global,PP_003V0SM,global,PP_003V0SM,,,A.D.3.11,Slovakia,2025-03-11,2,AU_other_complete,US_C18_like
NG2026_Grep05092,global_consensus_representative,Nextstrain_2026_global,PP_003V0WD,global,PP_003V0WD,,,A.D.1.11,Slovakia,2025-03-27,2,AU_other_complete,US_other_complete
NG2026_Grep05097,global_consensus_representative,Nextstrain_2026_global,PP_003V18P,global,PP_003V18P,,,A.D.3.7,Switzerland,2025-01-03,1,AU_other_complete,US_C18_like
NG2026_Grep05104,global_consensus_representative,Nextstrain_2026_global,PP_003V1RN,global,PP_003V1RN,,,A.D.3.7,Switzerland,2025-03-11,8,AU_other_complete,US_C18_like
NG2026_Grep05122,global_consensus_representative,Nextstrain_2026_global,PP_003VX9R,global,PP_003VX9R,,,A.D.3.4,USA,2024-01-26,1,AU_other_complete,US_C18_like
NG2026_Grep05124,global_consensus_representative,Nextstrain_2026_global,PP_003W07Q,global,PP_003W07Q,,,A.D.3.3,USA,2024-11-22,1,AU_C4_like,US_C18_like
NG2026_Grep05126,global_consensus_representative,Nextstrain_2026_global,PP_003W1SJ,global,PP_003W1SJ,,,A.D.3.9,USA,2024-12-03,1,AU_other_complete,US_C18_like
NG2026_Grep05127,global_consensus_representative,Nextstrain_2026_global,PP_003W1VC,global,PP_003W1VC,,,A.D.3.3,USA,2024-11-28,1,AU_C4_like,US_C18_like
NG2026_Grep05131,global_consensus_representative,Nextstrain_2026_global,PP_003W2JZ,global,PP_003W2JZ,,,A.D.3.1,USA,2024-12-12,1,AU_C4_like,US_C18_like
NG2026_Grep05138,global_consensus_representative,Nextstrain_2026_global,PP_003W3F5,global,PP_003W3F5,,,A.D.3.3,USA,2024-12-30,1,AU_other_complete,US_C18_like
NG2026_Grep05142,global_consensus_representative,Nextstrain_2026_global,PP_003W43U,global,PP_003W43U,,,A.D.3.1,USA,2024-12-15,1,AU_C4_like,US_C18_like
NG2026_Grep05143,global_consensus_representative,Nextstrain_2026_global,PP_003W55P,global,PP_003W55P,,,A.D.3.1,USA,2025-01-17,1,AU_C4_like,US_C18_like
NG2026_Grep05144,global_consensus_representative,Nextstrain_2026_global,PP_003W56M,global,PP_003W56M,,,A.D.3.3,USA,2025-01-23,1,AU_other_complete,US_C18_like
NG2026_Grep05150,global_consensus_representative,Nextstrain_2026_global,PP_00460FN,global,PP_00460FN,,,A.D.1.4,Australia,2025-01-02,1,AU_other_complete,US_other_complete
NG2026_Grep05152,global_consensus_representative,Nextstrain_2026_global,PP_00460HH,global,PP_00460HH,,,A.D.3.1,Australia,2023-01-12,9,AU_C4_like,US_C18_like
NG2026_Grep05153,global_consensus_representative,Nextstrain_2026_global,PP_00460LB,global,PP_00460LB,,,A.D.3.1,Australia,2024-01-08,49,AU_C4_like,US_C18_like
NG2026_Grep05155,global_consensus_representative,Nextstrain_2026_global,PP_00460N7,global,PP_00460N7,,,A.D.3.1,Australia,2023-01-30,1,AU_C4_like,US_C18_like
NG2026_Grep05157,global_consensus_representative,Nextstrain_2026_global,PP_00460TX,global,PP_00460TX,,,A.D.1.4,Australia,2024-01-13,18,AU_other_complete,US_other_complete
NG2026_Grep05158,global_consensus_representative,Nextstrain_2026_global,PP_00460ZK,global,PP_00460ZK,,,A.D.3.1,Australia,2024-01-20,2,AU_C4_like,US_C18_like
NG2026_Grep05163,global_consensus_representative,Nextstrain_2026_global,PP_00461LA,global,PP_00461LA,,,A.D.1.4,Australia,2025-02-18,9,AU_other_complete,US_other_complete
NG2026_Grep05171,global_consensus_representative,Nextstrain_2026_global,PP_0046248,global,PP_0046248,,,A.D.1.6,Australia,2025-03-21,3,AU_other_complete,US_other_complete
NG2026_Grep05172,global_consensus_representative,Nextstrain_2026_global,PP_0046272,global,PP_0046272,,,A.D.3.12,Australia,2025-03-29,1,AU_other_complete,US_C18_like
NG2026_Grep05173,global_consensus_representative,Nextstrain_2026_global,PP_0046280,global,PP_0046280,,,A.D.1.4,Australia,2025-03-31,8,AU_other_complete,US_other_complete
NG2026_Grep05176,global_consensus_representative,Nextstrain_2026_global,PP_00462JD,global,PP_00462JD,,,A.D.1.3,Australia,2022-08-02,14,AU_other_complete,US_other_complete
NG2026_Grep05177,global_consensus_representative,Nextstrain_2026_global,PP_00462M7,global,PP_00462M7,,,A.D.1.4,Australia,2025-04-21,5,AU_other_complete,US_other_complete
NG2026_Grep05181,global_consensus_representative,Nextstrain_2026_global,PP_00462VR,global,PP_00462VR,,,A.D.3.1,Australia,2023-09-12,1,AU_C4_like,US_C18_like
NG2026_Grep05182,global_consensus_representative,Nextstrain_2026_global,PP_00462YK,global,PP_00462YK,,,A.D.3.1,Australia,2024-03-01,1,AU_C4_like,US_C18_like
NG2026_Grep05183,global_consensus_representative,Nextstrain_2026_global,PP_004632B,global,PP_004632B,,,A.D.1.4,Australia,2023-09-17,1,AU_other_complete,US_other_complete
NG2026_Grep05184,global_consensus_representative,Nextstrain_2026_global,PP_0046355,global,PP_0046355,,,A.D.3.7,Australia,2024-03-07,1,AU_other_complete,US_C18_like
NG2026_Grep05185,global_consensus_representative,Nextstrain_2026_global,PP_0046371,global,PP_0046371,,,A.D.3.1,Australia,2023-09-18,1,AU_other_complete,US_C18_like
NG2026_Grep05187,global_consensus_representative,Nextstrain_2026_global,PP_00463AV,global,PP_00463AV,,,A.D.1.4,Australia,2024-03-09,55,AU_other_complete,US_other_complete
NG2026_Grep05199,global_consensus_representative,Nextstrain_2026_global,PP_00465EK,global,PP_00465EK,,,A.D.3.4,Australia,2023-11-03,4,AU_other_complete,US_C18_like
NG2026_Grep05207,global_consensus_representative,Nextstrain_2026_global,PP_00467EH,global,PP_00467EH,,,A.D.3.1,Australia,2022-08-29,1,AU_C4_like,US_C18_like
NG2026_Grep05211,global_consensus_representative,Nextstrain_2026_global,PP_00467VL,global,PP_00467VL,,,A.D.3.1,Australia,2024-05-20,4,AU_C4_like,US_C18_like
NG2026_Grep05216,global_consensus_representative,Nextstrain_2026_global,PP_0046850,global,PP_0046850,,,A.D.1.4,Australia,2024-06-07,8,AU_other_complete,US_other_complete
NG2026_Grep05229,global_consensus_representative,Nextstrain_2026_global,PP_00469DH,global,PP_00469DH,,,A.D.1.5,Australia,2024-08-28,2,AU_other_complete,US_C21_like
NG2026_Grep05233,global_consensus_representative,Nextstrain_2026_global,PP_00469WG,global,PP_00469WG,,,A.D.1.5,Australia,2024-10-15,1,AU_other_complete,US_other_complete
NG2026_Grep05240,global_consensus_representative,Nextstrain_2026_global,PP_0046B07,global,PP_0046B07,,,A.D.1.4,Australia,2024-11-30,1,AU_other_complete,US_other_complete
NG2026_Grep05245,global_consensus_representative,Nextstrain_2026_global,PP_0046B9P,global,PP_0046B9P,,,A.D.3.1,Australia,2022-07-22,1,AU_C4_like,US_C18_like
NG2026_Grep05250,global_consensus_representative,Nextstrain_2026_global,PP_0046BPU,global,PP_0046BPU,,,A.D.3.1,Australia,2023-05-09,1,AU_C4_like,US_C18_like
NG2026_Grep05251,global_consensus_representative,Nextstrain_2026_global,PP_0046BRQ,global,PP_0046BRQ,,,A.D.1.3,Australia,2022-09-20,2,AU_other_complete,US_other_complete
NG2026_Grep05272,global_consensus_representative,Nextstrain_2026_global,PP_0046DK0,global,PP_0046DK0,,,A.D.3.1,Australia,2022-05-16,2,AU_C4_like,US_C18_like
NG2026_Grep05277,global_consensus_representative,Nextstrain_2026_global,PP_0046E5U,global,PP_0046E5U,,,A.D.1.3,Australia,2021-03-11,1,AU_other_complete,US_other_complete
NG2026_Grep05288,global_consensus_representative,Nextstrain_2026_global,PP_0046F2Z,global,PP_0046F2Z,,,A.D.3.1,Australia,2022-08-02,1,AU_C4_like,US_C18_like
NG2026_Grep05291,global_consensus_representative,Nextstrain_2026_global,PP_0046FDB,global,PP_0046FDB,,,A.D.3.1,Australia,2023-09-01,5,AU_C4_like,US_C18_like
NG2026_Grep05294,global_consensus_representative,Nextstrain_2026_global,PP_0046FCD,global,PP_0046FCD,,,A.D.1.3,Australia,2022-06-26,1,AU_other_complete,US_other_complete
NG2026_Grep05295,global_consensus_representative,Nextstrain_2026_global,PP_0046FJ0,global,PP_0046FJ0,,,A.D.3.1,Australia,2022-09-11,1,AU_other_complete,US_C18_like
NG2026_Grep05297,global_consensus_representative,Nextstrain_2026_global,PP_0046FKY,global,PP_0046FKY,,,A.D.3.1,Australia,2022-09-05,4,AU_other_complete,US_C18_like
NG2026_Grep05302,global_consensus_representative,Nextstrain_2026_global,PP_0046FTG,global,PP_0046FTG,,,A.D.3.1,Australia,2022-10-28,2,AU_C4_like,US_C18_like
NG2026_Grep05303,global_consensus_representative,Nextstrain_2026_global,PP_0046FWA,global,PP_0046FWA,,,A.D.1.3,Australia,2021-01-03,1,AU_other_complete,US_other_complete
NG2026_Grep05319,global_consensus_representative,Nextstrain_2026_global,PP_0046HG3,global,PP_0046HG3,,,A.D.1.11,Australia,2024-04-27,2,AU_other_complete,US_other_complete
NG2026_Grep05322,global_consensus_representative,Nextstrain_2026_global,PP_0046HMS,global,PP_0046HMS,,,A.D.3.1,Australia,2024-05-05,1,AU_C4_like,US_C18_like
NG2026_Grep05323,global_consensus_representative,Nextstrain_2026_global,PP_0046HKW,global,PP_0046HKW,,,A.D.3.7,Australia,2024-05-04,1,AU_other_complete,US_C18_like
NG2026_Grep05335,global_consensus_representative,Nextstrain_2026_global,PP_0046JF4,global,PP_0046JF4,,,A.D.1.4,Australia,2024-06-01,1,AU_other_complete,US_other_complete
NG2026_Grep05339,global_consensus_representative,Nextstrain_2026_global,PP_0046JY3,global,PP_0046JY3,,,A.D.3.1,Australia,2022-05-30,8,AU_other_complete,US_C18_like
NG2026_Grep05356,global_consensus_representative,Nextstrain_2026_global,PP_0046KY2,global,PP_0046KY2,,,A.D.1.3,Australia,2022-05-30,1,AU_other_complete,US_other_complete
NG2026_Grep05358,global_consensus_representative,Nextstrain_2026_global,PP_0046L9E,global,PP_0046L9E,,,A.D.3.1,Australia,2022-06-06,1,AU_other_complete,US_C18_like
NG2026_Grep05360,global_consensus_representative,Nextstrain_2026_global,PP_0046LKT,global,PP_0046LKT,,,A.D.3.1,Australia,2022-11-06,1,AU_C4_like,US_C18_like
NG2026_Grep05362,global_consensus_representative,Nextstrain_2026_global,PP_0046LMP,global,PP_0046LMP,,,A.D.3.1,Australia,2022-12-05,1,AU_C4_like,US_C18_like
NG2026_Grep05365,global_consensus_representative,Nextstrain_2026_global,PP_0046LSD,global,PP_0046LSD,,,A.D.1.3,Australia,2021-03-01,1,AU_other_complete,US_other_complete
NG2026_Grep05366,global_consensus_representative,Nextstrain_2026_global,PP_0046LX3,global,PP_0046LX3,,,A.D.1,Australia,2021-03-08,1,AU_other_complete,US_other_complete
NG2026_Grep05368,global_consensus_representative,Nextstrain_2026_global,PP_0046M6K,global,PP_0046M6K,,,A.D.1.3,Australia,2021-03-20,1,AU_other_complete,US_other_complete
NG2026_Grep05377,global_consensus_representative,Nextstrain_2026_global,PP_0046MPJ,global,PP_0046MPJ,,,A.D.1.3,Australia,2021-04-18,1,AU_other_complete,US_other_complete
NG2026_Grep05380,global_consensus_representative,Nextstrain_2026_global,PP_0046MU8,global,PP_0046MU8,,,A.D.1.3,Australia,2021-05-09,1,AU_other_complete,US_other_complete
NG2026_Grep05390,global_consensus_representative,Nextstrain_2026_global,PP_0046NGY,global,PP_0046NGY,,,A.D.3.1,Australia,2022-10-17,1,AU_C4_like,US_C18_like
NG2026_Grep05393,global_consensus_representative,Nextstrain_2026_global,PP_0046NLP,global,PP_0046NLP,,,A.D.5.1,Côte d'Ivoire,2023-06-06,5,AU_other_complete,US_other_complete
NG2026_Grep05408,global_consensus_representative,Nextstrain_2026_global,PP_0046PE1,global,PP_0046PE1,,,A.D.5.1,Côte d'Ivoire,2023-07-19,1,AU_other_complete,US_other_complete
NG2026_Grep05409,global_consensus_representative,Nextstrain_2026_global,PP_0046PFZ,global,PP_0046PFZ,,,A.D.5.1,Côte d'Ivoire,2023-07-22,1,AU_other_complete,US_other_complete
NG2026_Grep05416,global_consensus_representative,Nextstrain_2026_global,PP_0046PRC,global,PP_0046PRC,,,A.D.5.1,Côte d'Ivoire,2023-08-25,1,AU_other_complete,US_other_complete
NG2026_Grep05429,global_consensus_representative,Nextstrain_2026_global,PP_0046Q5J,global,PP_0046Q5J,,,A.D.2.2,Côte d'Ivoire,2017-08-25,1,AU_other_complete,US_other_complete
NG2026_Grep05430,global_consensus_representative,Nextstrain_2026_global,PP_0046Q6G,global,PP_0046Q6G,,,A.D.5.1,Côte d'Ivoire,2023-10-03,1,AU_other_complete,US_other_complete
NG2026_Grep05443,global_consensus_representative,Nextstrain_2026_global,PP_0046QKP,global,PP_0046QKP,,,A.D.2.2,Côte d'Ivoire,2019-10-19,1,AU_other_complete,US_C18_like
NG2026_Grep05456,global_consensus_representative,Nextstrain_2026_global,PP_0046RB5,global,PP_0046RB5,,,A.D,Mongolia,2019-01-18,4,AU_other_complete,US_C18_like
NG2026_Grep05466,global_consensus_representative,Nextstrain_2026_global,PP_0046RV2,global,PP_0046RV2,,,A.D.3.2,Nepal,2024-12-31,1,AU_other_complete,US_other_complete
NG2026_Grep05467,global_consensus_representative,Nextstrain_2026_global,PP_0046RW0,global,PP_0046RW0,,,A.D.5.3,Philippines,2023-08-13,2,AU_other_complete,US_other_complete
NG2026_Grep05494,global_consensus_representative,Nextstrain_2026_global,PP_0046SNF,global,PP_0046SNF,,,A.D.3,Thailand,2020-11-05,1,AU_other_complete,US_C18_like
NG2026_Grep05498,global_consensus_representative,Nextstrain_2026_global,PP_0049C1Y,global,PP_0049C1Y,,,A.D.3.1,United Arab Emirates,2021-06-22,1,AU_other_complete,US_C18_like
NG2026_Grep05504,global_consensus_representative,Nextstrain_2026_global,PP_0047WVV,global,PP_0047WVV,,,A.D.3.3,USA,2024-11-19,2,AU_other_complete,US_C18_like
NG2026_Grep05528,global_consensus_representative,Nextstrain_2026_global,PP_004BUZF,global,PP_004BUZF,,,A.D.1.5,USA,2025-02-18,2,AU_other_complete,US_C21_like
NG2026_Grep05529,global_consensus_representative,Nextstrain_2026_global,PP_004BUVP,global,PP_004BUVP,,,A.D.1.5,USA,2025-04-08,4,AU_other_complete,US_C21_like
NG2026_Grep05530,global_consensus_representative,Nextstrain_2026_global,PP_004C2J1,global,PP_004C2J1,,,A.3.1.1,Hong Kong,2011-03-23,4,AU_other_complete,US_C18_like
NG2026_Grep05531,global_consensus_representative,Nextstrain_2026_global,PP_004C2G6,global,PP_004C2G6,,,A.3.1,Hong Kong,2011-02-18,2,AU_other_complete,US_C18_like
NG2026_Grep05532,global_consensus_representative,Nextstrain_2026_global,PP_004C2LX,global,PP_004C2LX,,,A.3.1,Hong Kong,2011-04-19,2,AU_other_complete,US_C18_like
NG2026_Grep05533,global_consensus_representative,Nextstrain_2026_global,PP_004C2NT,global,PP_004C2NT,,,A.3.1.1,Hong Kong,2011-05-11,2,AU_other_complete,US_C18_like
NG2026_Grep05552,global_consensus_representative,Nextstrain_2026_global,PP_004D99B,global,PP_004D99B,,,A.D.1.6,USA,2025-05-05,1,AU_other_complete,US_other_complete
NG2026_Grep05553,global_consensus_representative,Nextstrain_2026_global,PP_004D9B7,global,PP_004D9B7,,,A.D.1.6,USA,2025-05-07,1,AU_other_complete,US_other_complete
NG2026_Grep05560,global_consensus_representative,Nextstrain_2026_global,PP_004D9LN,global,PP_004D9LN,,,A.D.1.11,USA,2025-05-23,2,AU_other_complete,US_other_complete
NG2026_Grep05564,global_consensus_representative,Nextstrain_2026_global,PP_004D9ZW,global,PP_004D9ZW,,,A.D.3.3,USA,2025-07-31,1,AU_other_complete,US_C18_like
NG2026_Grep05570,global_consensus_representative,Nextstrain_2026_global,PP_004DA7E,global,PP_004DA7E,,,A.D.3.9,USA,2025-10-11,1,AU_other_complete,US_C18_like
NG2026_Grep05587,global_consensus_representative,Nextstrain_2026_global,PP_004EH59,global,PP_004EH59,,,A.D.3,Kenya,2023-12-19,9,AU_other_complete,US_C18_like
NG2026_Grep05589,global_consensus_representative,Nextstrain_2026_global,PP_004EH75,global,PP_004EH75,,,A.D.2.1,Kenya,2024-01-15,8,AU_C4_like,US_C21_like
NG2026_Grep05590,global_consensus_representative,Nextstrain_2026_global,PP_004EH91,global,PP_004EH91,,,A.D.2.1,Kenya,2024-01-19,2,AU_C4_like,US_C21_like
NG2026_Grep05591,global_consensus_representative,Nextstrain_2026_global,PP_004EHBX,global,PP_004EHBX,,,A.D.1.11,Kenya,2024-01-24,3,AU_other_complete,US_other_complete
NG2026_Grep05594,global_consensus_representative,Nextstrain_2026_global,PP_004EHVU,global,PP_004EHVU,,,A.D.1.11,Kenya,2024-02-09,2,AU_other_complete,US_other_complete
NG2026_Grep05595,global_consensus_representative,Nextstrain_2026_global,PP_004EHYN,global,PP_004EHYN,,,A.D.1.11,Kenya,2024-02-13,2,AU_other_complete,US_other_complete
NG2026_Grep05604,global_consensus_representative,Nextstrain_2026_global,PP_004EJLB,global,PP_004EJLB,,,A.D.3,Kenya,2024-03-05,1,AU_other_complete,US_C18_like
NG2026_Grep05609,global_consensus_representative,Nextstrain_2026_global,PP_004EKXN,global,PP_004EKXN,,,A.D.1.5,Australia,2025-05-15,2,AU_other_complete,US_C21_like
NG2026_Grep05623,global_consensus_representative,Nextstrain_2026_global,PP_004ELFL,global,PP_004ELFL,,,A.D.1.5,Australia,2025-08-02,6,AU_other_complete,US_C21_like
NG2026_Grep05624,global_consensus_representative,Nextstrain_2026_global,PP_004ELHF,global,PP_004ELHF,,,A.D.1.5,Australia,2025-08-05,3,AU_other_complete,US_C21_like
NG2026_Grep05625,global_consensus_representative,Nextstrain_2026_global,PP_004ELGJ,global,PP_004ELGJ,,,A.D.1.11,Australia,2025-08-05,1,AU_other_complete,US_other_complete
NG2026_Grep05626,global_consensus_representative,Nextstrain_2026_global,PP_004ELKB,global,PP_004ELKB,,,A.D.1.10,Australia,2025-08-03,3,AU_other_complete,US_other_complete
NG2026_Grep05627,global_consensus_representative,Nextstrain_2026_global,PP_004ELL9,global,PP_004ELL9,,,A.D.1.4,Australia,2025-08-01,1,AU_other_complete,US_other_complete
NG2026_Grep05637,global_consensus_representative,Nextstrain_2026_global,PP_004EM0F,global,PP_004EM0F,,,A.D.1.5,Australia,2025-07-14,3,AU_other_complete,US_C21_like
NG2026_Grep05657,global_consensus_representative,Nextstrain_2026_global,PP_004EMWN,global,PP_004EMWN,,,A.D.1.5,Australia,2025-07-04,3,AU_other_complete,US_C21_like
NG2026_Grep05660,global_consensus_representative,Nextstrain_2026_global,PP_004EN2A,global,PP_004EN2A,,,A.D.1.9,Australia,2025-07-05,1,AU_other_complete,US_other_complete
NG2026_Grep05663,global_consensus_representative,Nextstrain_2026_global,PP_004ENCQ,global,PP_004ENCQ,,,A.D.3.12,Australia,2025-07-11,1,AU_other_complete,US_C18_like
NG2026_Grep05670,global_consensus_representative,Nextstrain_2026_global,PP_004EURR,global,PP_004EURR,,,A.D.3.11,USA,2025-10-17,11,AU_other_complete,US_C18_like
NG2026_Grep05671,global_consensus_representative,Nextstrain_2026_global,PP_004EUTM,global,PP_004EUTM,,,A.D.2.1,USA,2025-10-20,1,AU_C4_like,US_C21_like
NG2026_Grep05673,global_consensus_representative,Nextstrain_2026_global,PP_004EUYB,global,PP_004EUYB,,,A.D.1.11,USA,2025-11-13,81,AU_other_complete,US_other_complete
NG2026_Grep05674,global_consensus_representative,Nextstrain_2026_global,PP_004EUZ9,global,PP_004EUZ9,,,A.D.5.2,USA,2025-11-18,15,AU_other_complete,US_other_complete
NG2026_Grep05680,global_consensus_representative,Nextstrain_2026_global,PP_004FAND,global,PP_004FAND,,,A.D.1.6,USA,2025-11-04,1,AU_other_complete,US_other_complete
NG2026_Grep05683,global_consensus_representative,Nextstrain_2026_global,PP_004FB1M,global,PP_004FB1M,,,A.D.3.11,USA,2025-11-23,4,AU_other_complete,US_C18_like
NG2026_Grep05709,global_consensus_representative,Nextstrain_2026_global,PP_004FW6S,global,PP_004FW6S,,,A.D.3,China,2022-01-20,5,AU_other_complete,US_C18_like
NG2026_Grep05719,global_consensus_representative,Nextstrain_2026_global,PP_004FWPR,global,PP_004FWPR,,,A.D.3,China,2023-04-28,1,AU_other_complete,US_C18_like
NG2026_Grep05724,global_consensus_representative,Nextstrain_2026_global,PP_004FWUF,global,PP_004FWUF,,,A.D.3,China,2023-05-08,4,AU_other_complete,US_C18_like
NG2026_Grep05758,global_consensus_representative,Nextstrain_2026_global,PP_004GQBL,global,PP_004GQBL,,,A.D.2.1,Kenya,2024-01-29,1,AU_C4_like,US_C21_like
NG2026_Grep05759,global_consensus_representative,Nextstrain_2026_global,PP_004GQK3,global,PP_004GQK3,,,A.D.2.1,Kenya,2024-02-29,1,AU_C4_like,US_C21_like
NG2026_Grep05760,global_consensus_representative,Nextstrain_2026_global,PP_004GQPV,global,PP_004GQPV,,,A.D.2.1,Kenya,2024-03-09,1,AU_C4_like,US_C21_like
NG2026_Grep05781,global_consensus_representative,Nextstrain_2026_global,PP_004HBQ3,global,PP_004HBQ3,,,A.D.3.11,USA,2025-12-06,5,AU_other_complete,US_C18_like
NG2026_Grep05782,global_consensus_representative,Nextstrain_2026_global,PP_004HBP5,global,PP_004HBP5,,,A.D.5.2,USA,2025-12-05,1,AU_other_complete,US_other_complete
NG2026_Grep05784,global_consensus_representative,Nextstrain_2026_global,PP_004HBTX,global,PP_004HBTX,,,A.D.3.7,USA,2025-12-09,8,AU_other_complete,US_C18_like
NG2026_Grep05787,global_consensus_representative,Nextstrain_2026_global,PP_004HJ6Z,global,PP_004HJ6Z,,,A.D.3.11,USA,2023-09-26,4,AU_other_complete,US_C18_like
